Cumulative emissions of NOx from lightning
At top of cloud (16km) 100% of NOx has been
emitted into the column. At surface (0km) 0%
of NOx has been emitted into the column.
Lee T. Murray, 20th April 2009
Taken from Table 2, Ott et al., submitted to JGR, 2009


------------------------------------------------------
     Tropical     Tropical  Midlatitude  Subtropical  
       Marine  Continental  Continental  Continental  
------------------------------------------------------
      91.2639      85.6696      94.5061      94.6473
      91.2984      85.7355      94.5245      94.6748
      91.3330      85.8014      94.5429      94.7023
      91.3675      85.8673      94.5613      94.7298
      91.4021      85.9332      94.5796      94.7573
      91.4366      85.9991      94.5980      94.7848
      91.4711      86.0650      94.6164      94.8123
      91.5057      86.1309      94.6348      94.8398
      91.5402      86.1967      94.6532      94.8673
      91.5748      86.2626      94.6716      94.8948
      91.6093      86.3285      94.6899      94.9138
      91.6439      86.3944      94.7083      94.9308
      91.6784      86.4603      94.7267      94.9478
      91.7129      86.5262      94.7451      94.9648
      91.7475      86.5921      94.7635      94.9818
      91.7820      86.6580      94.7818      94.9988
      91.8166      86.7239      94.8002      95.0158
      91.8511      86.7898      94.8186      95.0329
      91.8857      86.8557      94.8370      95.0499
      91.9202      86.9216      94.8554      95.0669
      91.9547      86.9875      94.8737      95.0839
      91.9893      87.0534      94.8921      95.1009
      92.0238      87.1193      94.9105      95.1179
      92.0584      87.1852      94.9289      95.1349
      92.0929      87.2511      94.9473      95.1519
      92.1274      87.3170      94.9656      95.1689
      92.1620      87.3829      94.9840      95.1859
      92.1965      87.4488      95.0024      95.2029
      92.2311      87.5147      95.0208      95.2199
      92.2656      87.5806      95.0392      95.2369
      92.3002      87.6465      95.0575      95.2539
      92.3347      87.7123      95.0759      95.2709
      92.3692      87.7782      95.0943      95.2879
      92.4038      87.8441      95.1127      95.3049
      92.4383      87.9100      95.1311      95.3219
      92.4729      87.9759      95.1495      95.3389
      92.5074      88.0418      95.1678      95.3560
      92.5420      88.1077      95.1862      95.3730
      92.5765      88.1736      95.2046      95.3900
      92.6110      88.2395      95.2230      95.4070
      92.6456      88.3054      95.2414      95.4240
      92.6801      88.3713      95.2597      95.4410
      92.7147      88.4372      95.2781      95.4580
      92.7492      88.5031      95.2965      95.4750
      92.7837      88.5690      95.3149      95.4920
      92.8127      88.6214      95.3333      95.5090
      92.8366      88.6618      95.3516      95.5260
      92.8605      88.7022      95.3700      95.5430
      92.8844      88.7425      95.3884      95.5600
      92.9083      88.7829      95.4068      95.5770
      92.9322      88.8233      95.4252      95.5940
      92.9561      88.8637      95.4435      95.6110
      92.9801      88.9041      95.4619      95.6280
      93.0040      88.9445      95.4803      95.6450
      93.0279      88.9849      95.4987      95.6621
      93.0518      89.0253      95.5171      95.6791
      93.0757      89.0656      95.5354      95.6961
      93.0996      89.1060      95.5538      95.7131
      93.1235      89.1464      95.5722      95.7301
      93.1475      89.1868      95.5906      95.7471
      93.1714      89.2272      95.6090      95.7641
      93.1953      89.2676      95.6274      95.7811
      93.2192      89.3080      95.6457      95.7981
      93.2431      89.3484      95.6641      95.8151
      93.2670      89.3887      95.6825      95.8321
      93.2909      89.4291      95.7009      95.8491
      93.3148      89.4695      95.7193      95.8661
      93.3388      89.5099      95.7376      95.8831
      93.3627      89.5503      95.7560      95.9001
      93.3866      89.5907      95.7744      95.9171
      93.4105      89.6311      95.7928      95.9341
      93.4344      89.6715      95.8112      95.9511
      93.4583      89.7118      95.8295      95.9681
      93.4822      89.7522      95.8479      95.9852
      93.5062      89.7926      95.8663      96.0022
      93.5301      89.8330      95.8847      96.0192
      93.5540      89.8734      95.9031      96.0362
      93.5779      89.9138      95.9214      96.0532
      93.6018      89.9542      95.9398      96.0702
      93.6257      89.9946      95.9582      96.0872
      93.6496      90.0349      95.9766      96.1042
      93.6736      90.0753      95.9950      96.1212
      93.6975      90.1157      96.0133      96.1382
      93.7214      90.1561      96.0317      96.1552
      93.7453      90.1965      96.0501      96.1722
      93.7692      90.2369      96.0685      96.1892
      93.7931      90.2773      96.0869      96.2062
      93.8170      90.3177      96.1053      96.2232
      93.8410      90.3580      96.1236      96.2402
      93.8649      90.3984      96.1420      96.2572
      93.8888      90.4388      96.1604      96.2742
      93.9127      90.4792      96.1788      96.2912
      93.9366      90.5196      96.1972      96.3083
      93.9605      90.5600      96.2155      96.3253
      93.9844      90.6004      96.2339      96.3423
      94.0083      90.6408      96.2523      96.3593
      94.0323      90.6812      96.2707      96.3763
      94.0562      90.7215      96.2891      96.3933
      94.0801      90.7619      96.3074      96.4103
      94.1040      90.8023      96.3258      96.4273
      94.1279      90.8427      96.3442      96.4443
      94.1518      90.8831      96.3626      96.4613
      94.1757      90.9235      96.3810      96.4783
      94.1997      90.9639      96.3993      96.4953
      94.2236      91.0043      96.4177      96.5123
      94.2475      91.0446      96.4361      96.5293
      94.2714      91.0850      96.4545      96.5463
      94.2953      91.1254      96.4729      96.5633
      94.3192      91.1658      96.4912      96.5803
      94.3431      91.2062      96.5096      96.5973
      94.3671      91.2466      96.5280      96.6143
      94.3910      91.2870      96.5464      96.6314
      94.4149      91.3274      96.5648      96.6484
      94.4388      91.3677      96.5832      96.6654
      94.4627      91.4081      96.6015      96.6824
      94.4866      91.4485      96.6199      96.6994
      94.5105      91.4889      96.6383      96.7164
      94.5344      91.5293      96.6567      96.7334
      94.5584      91.5697      96.6751      96.7504
      94.5823      91.6101      96.6934      96.7674
      94.6062      91.6505      96.7118      96.7844
      94.6301      91.6908      96.7302      96.8014
      94.6540      91.7312      96.7486      96.8184
      94.6779      91.7716      96.7670      96.8354
      94.7018      91.8120      96.7853      96.8524
      94.7258      91.8524      96.8037      96.8694
      94.7497      91.8928      96.8221      96.8864
      94.7736      91.9332      96.8405      96.9034
      94.7975      91.9736      96.8589      96.9204
      94.8214      92.0139      96.8772      96.9374
      94.8453      92.0543      96.8956      96.9545
      94.8692      92.0947      96.9140      96.9715
      94.8932      92.1351      96.9324      96.9885
      94.9171      92.1755      96.9508      97.0055
      94.9410      92.2159      96.9691      97.0225
      94.9649      92.2563      96.9875      97.0395
      94.9888      92.2967      97.0059      97.0565
      95.0127      92.3370      97.0243      97.0735
      95.0366      92.3774      97.0427      97.0905
      95.0606      92.4178      97.0611      97.1075
      95.0845      92.4582      97.0794      97.1245
      95.1084      92.4986      97.0978      97.1415
      95.1323      92.5390      97.1162      97.1585
      95.1562      92.5794      97.1346      97.1755
      95.1801      92.6198      97.1530      97.1925
      95.2040      92.6601      97.1713      97.2095
      95.2279      92.7005      97.1897      97.2265
      95.2519      92.7409      97.2081      97.2435
      95.2758      92.7813      97.2265      97.2606
      95.2997      92.8217      97.2449      97.2776
      95.3236      92.8621      97.2632      97.2946
      95.3475      92.9025      97.2816      97.3116
      95.3714      92.9429      97.3000      97.3286
      95.3953      92.9832      97.3096      97.3456
      95.4193      93.0236      97.3193      97.3626
      95.4432      93.0640      97.3289      97.3796
      95.4671      93.1044      97.3385      97.3966
      95.4910      93.1448      97.3481      97.4136
      95.5149      93.1852      97.3578      97.4306
      95.5388      93.2256      97.3674      97.4476
      95.5627      93.2660      97.3770      97.4646
      95.5867      93.3063      97.3867      97.4816
      95.6106      93.3467      97.3963      97.4986
      95.6345      93.3871      97.4059      97.5156
      95.6584      93.4275      97.4155      97.5326
      95.6823      93.4679      97.4252      97.5496
      95.7062      93.5083      97.4348      97.5666
      95.7301      93.5487      97.4444      97.5837
      95.7540      93.5891      97.4540      97.6007
      95.7780      93.6294      97.4637      97.6177
      95.8019      93.6698      97.4733      97.6347
      95.8258      93.7102      97.4829      97.6517
      95.8497      93.7506      97.4926      97.6687
      95.8736      93.7910      97.5022      97.6857
      95.8975      93.8314      97.5118      97.7027
      95.9214      93.8718      97.5214      97.7197
      95.9454      93.9122      97.5311      97.7367
      95.9693      93.9525      97.5407      97.7537
      95.9932      93.9929      97.5503      97.7707
      96.0171      94.0333      97.5600      97.7877
      96.0410      94.0737      97.5696      97.8047
      96.0649      94.1141      97.5792      97.8217
      96.0888      94.1545      97.5888      97.8387
      96.1128      94.1949      97.5985      97.8557
      96.1367      94.2353      97.6081      97.8727
      96.1606      94.2756      97.6177      97.8897
      96.1845      94.3160      97.6274      97.9068
      96.2084      94.3564      97.6370      97.9238
      96.2323      94.3968      97.6466      97.9408
      96.2562      94.4372      97.6562      97.9578
      96.2802      94.4776      97.6659      97.9748
      96.3041      94.5180      97.6755      97.9918
      96.3280      94.5584      97.6851      98.0088
      96.3519      94.5987      97.6947      98.0258
      96.3758      94.6391      97.7044      98.0428
      96.3997      94.6795      97.7140      98.0598
      96.4236      94.7199      97.7236      98.0768
      96.4475      94.7603      97.7333      98.0938
      96.4715      94.8007      97.7429      98.1108
      96.4954      94.8411      97.7525      98.1278
      96.5193      94.8815      97.7621      98.1448
      96.5432      94.9219      97.7718      98.1618
      96.5671      94.9622      97.7814      98.1788
      96.5910      95.0026      97.7910      98.1958
      96.6149      95.0430      97.8007      98.2128
      96.6389      95.0834      97.8103      98.2299
      96.6628      95.1238      97.8199      98.2469
      96.6867      95.1642      97.8295      98.2639
      96.7106      95.2046      97.8392      98.2809
      96.7345      95.2450      97.8488      98.2979
      96.7584      95.2853      97.8584      98.3066
      96.7823      95.3257      97.8681      98.3141
      96.8063      95.3661      97.8777      98.3216
      96.8302      95.4065      97.8873      98.3291
      96.8541      95.4469      97.8969      98.3366
      96.8780      95.4873      97.9066      98.3441
      96.9019      95.5277      97.9162      98.3516
      96.9258      95.5681      97.9258      98.3591
      96.9497      95.6084      97.9354      98.3666
      96.9736      95.6488      97.9451      98.3741
      96.9976      95.6892      97.9547      98.3816
      97.0215      95.7296      97.9643      98.3891
      97.0454      95.7700      97.9740      98.3966
      97.0693      95.8104      97.9836      98.4041
      97.0932      95.8508      97.9932      98.4116
      97.1171      95.8912      98.0028      98.4191
      97.1410      95.9315      98.0125      98.4266
      97.1650      95.9719      98.0221      98.4341
      97.1889      96.0123      98.0317      98.4416
      97.2128      96.0527      98.0414      98.4491
      97.2367      96.0931      98.0510      98.4566
      97.2606      96.1335      98.0606      98.4641
      97.2845      96.1739      98.0702      98.4716
      97.3041      96.2056      98.0799      98.4791
      97.3158      96.2216      98.0895      98.4866
      97.3275      96.2375      98.0991      98.4941
      97.3392      96.2535      98.1088      98.5016
      97.3509      96.2694      98.1184      98.5091
      97.3626      96.2853      98.1280      98.5166
      97.3743      96.3013      98.1376      98.5241
      97.3860      96.3172      98.1473      98.5316
      97.3977      96.3332      98.1569      98.5391
      97.4093      96.3491      98.1665      98.5466
      97.4210      96.3651      98.1761      98.5541
      97.4327      96.3810      98.1858      98.5616
      97.4444      96.3969      98.1954      98.5691
      97.4561      96.4129      98.2050      98.5766
      97.4678      96.4288      98.2147      98.5842
      97.4795      96.4448      98.2243      98.5917
      97.4912      96.4607      98.2339      98.5992
      97.5029      96.4766      98.2435      98.6067
      97.5146      96.4926      98.2532      98.6142
      97.5263      96.5085      98.2628      98.6217
      97.5379      96.5245      98.2724      98.6292
      97.5496      96.5404      98.2821      98.6367
      97.5613      96.5564      98.2917      98.6442
      97.5730      96.5723      98.3013      98.6517
      97.5847      96.5882      98.3109      98.6592
      97.5964      96.6042      98.3206      98.6667
      97.6081      96.6201      98.3302      98.6742
      97.6198      96.6361      98.3398      98.6817
      97.6315      96.6520      98.3495      98.6892
      97.6432      96.6680      98.3591      98.6967
      97.6549      96.6839      98.3687      98.7042
      97.6666      96.6998      98.3783      98.7117
      97.6782      96.7158      98.3880      98.7192
      97.6899      96.7317      98.3976      98.7267
      97.7016      96.7477      98.4072      98.7342
      97.7133      96.7636      98.4168      98.7417
      97.7250      96.7796      98.4265      98.7492
      97.7367      96.7955      98.4361      98.7567
      97.7484      96.8114      98.4457      98.7642
      97.7601      96.8274      98.4554      98.7717
      97.7718      96.8433      98.4650      98.7792
      97.7835      96.8593      98.4746      98.7867
      97.7952      96.8752      98.4842      98.7942
      97.8068      96.8912      98.4939      98.8017
      97.8185      96.9071      98.5035      98.8092
      97.8302      96.9230      98.5131      98.8167
      97.8419      96.9390      98.5228      98.8242
      97.8536      96.9549      98.5324      98.8317
      97.8653      96.9709      98.5420      98.8392
      97.8770      96.9868      98.5516      98.8467
      97.8887      97.0028      98.5613      98.8542
      97.9004      97.0187      98.5709      98.8617
      97.9121      97.0346      98.5805      98.8692
      97.9238      97.0506      98.5902      98.8767
      97.9354      97.0665      98.5998      98.8842
      97.9471      97.0825      98.6094      98.8917
      97.9588      97.0984      98.6190      98.8992
      97.9705      97.1143      98.6287      98.9068
      97.9822      97.1303      98.6383      98.9143
      97.9939      97.1462      98.6479      98.9218
      98.0056      97.1622      98.6575      98.9293
      98.0173      97.1781      98.6672      98.9368
      98.0290      97.1941      98.6768      98.9443
      98.0407      97.2100      98.6864      98.9518
      98.0524      97.2259      98.6961      98.9593
      98.0641      97.2419      98.7057      98.9668
      98.0757      97.2578      98.7153      98.9743
      98.0874      97.2738      98.7249      98.9818
      98.0991      97.2897      98.7346      98.9893
      98.1108      97.3057      98.7442      98.9968
      98.1225      97.3216      98.7538      99.0043
      98.1342      97.3375      98.7635      99.0118
      98.1459      97.3535      98.7731      99.0193
      98.1576      97.3694      98.7827      99.0268
      98.1693      97.3854      98.7923      99.0343
      98.1810      97.4013      98.8020      99.0418
      98.1927      97.4173      98.8116      99.0493
      98.2043      97.4332      98.8212      99.0568
      98.2160      97.4491      98.8309      99.0643
      98.2277      97.4651      98.8405      99.0718
      98.2394      97.4810      98.8501      99.0793
      98.2511      97.4970      98.8597      99.0868
      98.2628      97.5129      98.8694      99.0943
      98.2745      97.5289      98.8790      99.1018
      98.2862      97.5448      98.8886      99.1093
      98.2979      97.5607      98.8982      99.1168
      98.3096      97.5767      98.9079      99.1243
      98.3213      97.5926      98.9175      99.1318
      98.3329      97.6086      98.9271      99.1393
      98.3446      97.6245      98.9368      99.1468
      98.3563      97.6405      98.9464      99.1543
      98.3680      97.6564      98.9560      99.1618
      98.3797      97.6723      98.9656      99.1693
      98.3914      97.6883      98.9753      99.1768
      98.4031      97.7042      98.9849      99.1843
      98.4148      97.7202      98.9945      99.1918
      98.4265      97.7361      99.0042      99.1993
      98.4382      97.7520      99.0138      99.2068
      98.4499      97.7680      99.0234      99.2143
      98.4616      97.7839      99.0330      99.2219
      98.4732      97.7999      99.0427      99.2294
      98.4849      97.8158      99.0523      99.2369
      98.4966      97.8318      99.0619      99.2444
      98.5083      97.8477      99.0716      99.2519
      98.5200      97.8636      99.0812      99.2594
      98.5317      97.8796      99.0908      99.2669
      98.5434      97.8955      99.1004      99.2744
      98.5551      97.9115      99.1101      99.2819
      98.5668      97.9274      99.1197      99.2894
      98.5785      97.9434      99.1293      99.2969
      98.5902      97.9593      99.1389      99.3044
      98.6018      97.9752      99.1486      99.3119
      98.6135      97.9912      99.1582      99.3194
      98.6252      98.0071      99.1678      99.3269
      98.6369      98.0231      99.1775      99.3344
      98.6486      98.0390      99.1871      99.3419
      98.6603      98.0550      99.1967      99.3494
      98.6720      98.0709      99.2063      99.3569
      98.6837      98.0868      99.2160      99.3644
      98.6954      98.1028      99.2256      99.3719
      98.7071      98.1187      99.2352      99.3794
      98.7188      98.1347      99.2449      99.3869
      98.7304      98.1506      99.2545      99.3944
      98.7421      98.1666      99.2641      99.4019
      98.7538      98.1825      99.2737      99.4094
      98.7655      98.1984      99.2834      99.4169
      98.7772      98.2144      99.2930      99.4244
      98.7889      98.2303      99.3026      99.4319
      98.8006      98.2463      99.3123      99.4394
      98.8123      98.2622      99.3219      99.4469
      98.8240      98.2781      99.3315      99.4544
      98.8357      98.2941      99.3411      99.4619
      98.8474      98.3100      99.3508      99.4694
      98.8590      98.3260      99.3604      99.4769
      98.8707      98.3419      99.3700      99.4844
      98.8824      98.3579      99.3796      99.4919
      98.8941      98.3738      99.3893      99.4994
      98.9058      98.3897      99.3989      99.5069
      98.9175      98.4057      99.4085      99.5144
      98.9292      98.4216      99.4182      99.5219
      98.9409      98.4376      99.4278      99.5294
      98.9526      98.4535      99.4374      99.5369
      98.9643      98.4695      99.4470      99.5445
      98.9760      98.4854      99.4567      99.5520
      98.9877      98.5013      99.4663      99.5595
      98.9993      98.5173      99.4759      99.5670
      99.0110      98.5332      99.4856      99.5745
      99.0227      98.5492      99.4952      99.5820
      99.0344      98.5651      99.5011      99.5895
      99.0461      98.5811      99.5033      99.5970
      99.0578      98.5970      99.5055      99.6045
      99.0695      98.6129      99.5077      99.6120
      99.0812      98.6289      99.5098      99.6195
      99.0929      98.6448      99.5120      99.6270
      99.1046      98.6608      99.5142      99.6345
      99.1163      98.6767      99.5164      99.6420
      99.1279      98.6927      99.5186      99.6495
      99.1396      98.7086      99.5208      99.6570
      99.1513      98.7245      99.5230      99.6645
      99.1630      98.7405      99.5252      99.6720
      99.1747      98.7564      99.5274      99.6795
      99.1864      98.7724      99.5295      99.6870
      99.1981      98.7883      99.5317      99.6945
      99.2098      98.8043      99.5339      99.7020
      99.2215      98.8202      99.5361      99.7095
      99.2332      98.8361      99.5383      99.7170
      99.2449      98.8521      99.5405      99.7245
      99.2565      98.8680      99.5427      99.7320
      99.2682      98.8840      99.5449      99.7395
      99.2799      98.8999      99.5470      99.7470
      99.2916      98.9158      99.5492      99.7545
      99.3033      98.9318      99.5514      99.7620
      99.3150      98.9477      99.5536      99.7695
      99.3267      98.9637      99.5558      99.7770
      99.3384      98.9796      99.5580      99.7845
      99.3501      98.9956      99.5602      99.7920
      99.3618      99.0115      99.5624      99.7995
      99.3735      99.0274      99.5646      99.8009
      99.3852      99.0434      99.5667      99.8019
      99.3968      99.0593      99.5689      99.8029
      99.4085      99.0753      99.5711      99.8039
      99.4202      99.0912      99.5733      99.8049
      99.4319      99.1072      99.5755      99.8059
      99.4436      99.1231      99.5777      99.8069
      99.4553      99.1390      99.5799      99.8079
      99.4670      99.1550      99.5821      99.8089
      99.4787      99.1709      99.5842      99.8099
      99.4904      99.1869      99.5864      99.8109
      99.5005      99.2008      99.5886      99.8119
      99.5031      99.2050      99.5908      99.8129
      99.5058      99.2093      99.5930      99.8139
      99.5084      99.2135      99.5952      99.8149
      99.5111      99.2178      99.5974      99.8159
      99.5138      99.2220      99.5996      99.8169
      99.5164      99.2263      99.6018      99.8179
      99.5191      99.2305      99.6039      99.8189
      99.5217      99.2348      99.6061      99.8199
      99.5244      99.2390      99.6083      99.8209
      99.5270      99.2433      99.6105      99.8219
      99.5297      99.2475      99.6127      99.8229
      99.5324      99.2518      99.6149      99.8239
      99.5350      99.2560      99.6171      99.8249
      99.5377      99.2603      99.6193      99.8259
      99.5403      99.2645      99.6214      99.8269
      99.5430      99.2688      99.6236      99.8279
      99.5456      99.2730      99.6258      99.8289
      99.5483      99.2773      99.6280      99.8299
      99.5510      99.2815      99.6302      99.8309
      99.5536      99.2858      99.6324      99.8319
      99.5563      99.2900      99.6346      99.8329
      99.5589      99.2943      99.6368      99.8339
      99.5616      99.2985      99.6389      99.8349
      99.5642      99.3028      99.6411      99.8359
      99.5669      99.3070      99.6433      99.8369
      99.5696      99.3113      99.6455      99.8379
      99.5722      99.3155      99.6477      99.8389
      99.5749      99.3198      99.6499      99.8399
      99.5775      99.3240      99.6521      99.8410
      99.5802      99.3283      99.6543      99.8420
      99.5828      99.3325      99.6565      99.8430
      99.5855      99.3368      99.6586      99.8440
      99.5882      99.3410      99.6608      99.8450
      99.5908      99.3453      99.6630      99.8460
      99.5935      99.3495      99.6652      99.8470
      99.5961      99.3538      99.6674      99.8480
      99.5988      99.3580      99.6696      99.8490
      99.6014      99.3623      99.6718      99.8500
      99.6041      99.3666      99.6740      99.8510
      99.6068      99.3708      99.6761      99.8520
      99.6094      99.3751      99.6783      99.8530
      99.6121      99.3793      99.6805      99.8540
      99.6147      99.3836      99.6827      99.8550
      99.6174      99.3878      99.6849      99.8560
      99.6200      99.3921      99.6871      99.8570
      99.6227      99.3963      99.6893      99.8580
      99.6254      99.4006      99.6915      99.8590
      99.6280      99.4048      99.6937      99.8600
      99.6307      99.4091      99.6958      99.8610
      99.6333      99.4133      99.6980      99.8620
      99.6360      99.4176      99.7002      99.8630
      99.6386      99.4218      99.7024      99.8640
      99.6413      99.4261      99.7046      99.8650
      99.6440      99.4303      99.7068      99.8660
      99.6466      99.4346      99.7090      99.8670
      99.6493      99.4388      99.7112      99.8680
      99.6519      99.4431      99.7133      99.8690
      99.6546      99.4473      99.7155      99.8700
      99.6572      99.4516      99.7177      99.8710
      99.6599      99.4558      99.7199      99.8720
      99.6626      99.4601      99.7221      99.8730
      99.6652      99.4643      99.7243      99.8740
      99.6679      99.4686      99.7265      99.8750
      99.6705      99.4728      99.7287      99.8760
      99.6732      99.4771      99.7309      99.8770
      99.6758      99.4813      99.7330      99.8780
      99.6785      99.4856      99.7352      99.8790
      99.6812      99.4898      99.7374      99.8800
      99.6838      99.4941      99.7396      99.8810
      99.6865      99.4983      99.7418      99.8820
      99.6891      99.5026      99.7440      99.8830
      99.6918      99.5068      99.7462      99.8840
      99.6944      99.5111      99.7484      99.8850
      99.6971      99.5153      99.7505      99.8860
      99.6997      99.5196      99.7527      99.8870
      99.7024      99.5239      99.7549      99.8880
      99.7051      99.5281      99.7571      99.8890
      99.7077      99.5324      99.7593      99.8900
      99.7104      99.5366      99.7615      99.8910
      99.7130      99.5409      99.7637      99.8920
      99.7157      99.5451      99.7659      99.8930
      99.7183      99.5494      99.7681      99.8940
      99.7210      99.5536      99.7702      99.8950
      99.7237      99.5579      99.7724      99.8960
      99.7263      99.5621      99.7746      99.8970
      99.7290      99.5664      99.7768      99.8980
      99.7316      99.5706      99.7790      99.8990
      99.7343      99.5749      99.7812      99.9000
      99.7369      99.5791      99.7834      99.9010
      99.7396      99.5834      99.7856      99.9020
      99.7423      99.5876      99.7877      99.9030
      99.7449      99.5919      99.7899      99.9040
      99.7476      99.5961      99.7921      99.9050
      99.7502      99.6004      99.7943      99.9060
      99.7529      99.6046      99.7965      99.9070
      99.7555      99.6089      99.7987      99.9080
      99.7582      99.6131      99.8009      99.9090
      99.7609      99.6174      99.8031      99.9100
      99.7635      99.6216      99.8053      99.9110
      99.7662      99.6259      99.8074      99.9120
      99.7688      99.6301      99.8096      99.9130
      99.7715      99.6344      99.8118      99.9140
      99.7741      99.6386      99.8140      99.9150
      99.7768      99.6429      99.8162      99.9160
      99.7795      99.6471      99.8184      99.9170
      99.7821      99.6514      99.8206      99.9180
      99.7848      99.6556      99.8228      99.9190
      99.7874      99.6599      99.8249      99.9200
      99.7901      99.6641      99.8271      99.9210
      99.7927      99.6684      99.8293      99.9220
      99.7954      99.6726      99.8315      99.9230
      99.7981      99.6769      99.8337      99.9240
      99.8007      99.6812      99.8359      99.9250
      99.8034      99.6854      99.8381      99.9260
      99.8060      99.6897      99.8403      99.9270
      99.8087      99.6939      99.8425      99.9280
      99.8113      99.6982      99.8446      99.9290
      99.8140      99.7024      99.8468      99.9300
      99.8167      99.7067      99.8490      99.9310
      99.8193      99.7109      99.8512      99.9320
      99.8220      99.7152      99.8534      99.9330
      99.8246      99.7194      99.8556      99.9340
      99.8273      99.7237      99.8578      99.9350
      99.8299      99.7279      99.8600      99.9360
      99.8326      99.7322      99.8621      99.9370
      99.8353      99.7364      99.8643      99.9380
      99.8379      99.7407      99.8665      99.9390
      99.8406      99.7449      99.8687      99.9400
      99.8432      99.7492      99.8709      99.9410
      99.8459      99.7534      99.8731      99.9420
      99.8485      99.7577      99.8753      99.9430
      99.8512      99.7619      99.8775      99.9440
      99.8539      99.7662      99.8796      99.9450
      99.8565      99.7704      99.8818      99.9460
      99.8592      99.7747      99.8840      99.9470
      99.8618      99.7789      99.8862      99.9480
      99.8645      99.7832      99.8884      99.9490
      99.8671      99.7874      99.8906      99.9500
      99.8698      99.7917      99.8928      99.9510
      99.8725      99.7959      99.8950      99.9520
      99.8751      99.8002      99.8972      99.9530
      99.8778      99.8044      99.8993      99.9540
      99.8804      99.8087      99.9015      99.9550
      99.8831      99.8129      99.9037      99.9560
      99.8857      99.8172      99.9059      99.9570
      99.8884      99.8214      99.9081      99.9580
      99.8911      99.8257      99.9103      99.9590
      99.8937      99.8299      99.9125      99.9600
      99.8964      99.8342      99.9147      99.9610
      99.8990      99.8384      99.9168      99.9620
      99.9017      99.8427      99.9190      99.9630
      99.9043      99.8470      99.9212      99.9640
      99.9070      99.8512      99.9234      99.9650
      99.9097      99.8555      99.9256      99.9660
      99.9123      99.8597      99.9278      99.9670
      99.9150      99.8640      99.9300      99.9680
      99.9176      99.8682      99.9322      99.9690
      99.9203      99.8725      99.9344      99.9700
      99.9229      99.8767      99.9365      99.9710
      99.9256      99.8810      99.9387      99.9720
      99.9283      99.8852      99.9409      99.9730
      99.9309      99.8895      99.9431      99.9740
      99.9336      99.8937      99.9453      99.9750
      99.9362      99.8980      99.9475      99.9760
      99.9389      99.9022      99.9497      99.9770
      99.9415      99.9065      99.9519      99.9780
      99.9442      99.9107      99.9540      99.9790
      99.9469      99.9150      99.9562      99.9800
      99.9495      99.9192      99.9584      99.9810
      99.9522      99.9235      99.9606      99.9820
      99.9548      99.9277      99.9628      99.9830
      99.9575      99.9320      99.9650      99.9840
      99.9601      99.9362      99.9672      99.9850
      99.9628      99.9405      99.9694      99.9860
      99.9655      99.9447      99.9716      99.9870
      99.9681      99.9490      99.9737      99.9880
      99.9708      99.9532      99.9759      99.9890
      99.9734      99.9575      99.9781      99.9900
      99.9761      99.9617      99.9803      99.9910
      99.9787      99.9660      99.9825      99.9920
      99.9814      99.9702      99.9847      99.9930
      99.9841      99.9745      99.9869      99.9940
      99.9867      99.9787      99.9891      99.9950
      99.9894      99.9830      99.9912      99.9960
      99.9920      99.9872      99.9934      99.9970
      99.9947      99.9915      99.9956      99.9980
      99.9973      99.9957      99.9978      99.9990
     100.0000     100.0000     100.0000     100.0000
